Filename,Target,RA,Dec,instrument,OBJECT_hdr,DATE_OBS,MJD_OBS,EXPTIME,SNR_General,SNR_Li,SNR_Ha,SNR_Ca,wavelength_low,wavelength_high,note,error
data/organized_spectra/KELT-1/HI.20170702.51878_3_s2n.fits.gz,KELT-1,0.3620995,39.3837953,HIRES: High Resolution Echelle Spectrometer,[S/N] focus (Flux) [div] [min],2017-07-02,57936.600467,497.7791748,108.07644537703766,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_06_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,12.561002120165604,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_07_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,13.75879379807894,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_08_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,14.216417875490288,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_09_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,17.15384045772837,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_10_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,17.59049191591234,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_11_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,19.993613181917272,,,,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_12_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,20.36037540783888,,,18.854753343338245,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_13_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,20.812754754714813,,,18.155826480046496,,,validated_spectrum,
data/organized_spectra/KELT-1/HI.20200817.27025_1_14_flux.fits.gz,KELT-1,0.3620995,39.3837953,HIRES,object (Flux),2020-08-17,59078.312802,516.40081787,24.843297815694203,,,8.022167586126141,,,validated_spectrum,
